urdu,transliteration,count
ناف,naaf,2
رحمت,ra;hmat,2
نہانی,nihaanii,2
الماس,almaas,2
گزارا,guzaaraa,2
طفلاں,:tiflaa;n,2
مصر,mi.sr,2
لباس,libaas,2
سوتے,sote,2
بے تابی,be-taabii,2
غلطی,;gala:tii,2
وفاداری,vafaadaarii,2
صبح دم,.sub;h-dam,2
وقف,vaqf,2
بہر,bahr,2
کوتاہی,kotaahii,2
سراب,saraab,2
بر ہم,bar-ham,2
مضامین,ma.zaamiin,2
یقین,yaqiin,2
نسبت,nisbat,2
مہتاب,mahtaab,2
بتانا,bataanaa,2
لفظ,laf:z,2
دیگر,diigar,2
دابنا,daabnaa,2
نامہ,naamah,2
سائل,saa))il,2
جواہر,javaahir,2
عبارت,((ibaarat,2
جاری,jaarii,2
گنجائش,gunjaa))ish,2
رسائی,rasaa))ii,2
تعجّب,ta((ajjub,2
سراپا ناز,saraapaa-naaz,2
نوید,naved,2
گل فروش,gul-farosh,2
مدار,madaar,2
جویا,juuyaa,2
ٹھنڈا,;than;daa,2
حجر,;hijr,2
جمع و خرج,jam((-o-;xarj,2
سال,saal,2
جاؤ,jaa))o,2
موقوف,mauquuf,2
صرصر,.sar.sar,2
لڑائی,la;raa))ii,2
سحر,si;hr,2
کاکل,kaakul,2
جھکنا,jhuknaa,2
فریادی,faryaadii,2
معاملہ,mu((aamilah,2
بے رونقی,be-raunaqii,2
نظارہ,na:zaarah,2
نعش,na((sh,2
نشانی,nishaanii,2
قابل,qaabil,2
منزل,manzil,2
جستجو,justajuu,2
خشک,;xushk,2
برہمن,barahman,2
عقد,((aqd,2
ربط,rab:t,2
خود آرا,;xvud-aaraa,2
ستم گر,sitam-gar,2
دفتر,daftar,2
بت خانہ,but-;xaanah,2
کوثر,kau;sar,2
چکنا,chuknaa,2
جن,jin,2
سبق,sabaq,2
نا کامی,naa-kaamii,2
شوریدہ,shoriidah,2
شاخ,shaa;x,2
دلدار,dildaar,2
پوچھما,puuchhmaa,2
گزر گاہ,guzar-gaah,2
اگلا,aglaa,2
اغیار,a;gyaar,2
چال,chaal,2
برس,baras,2
برا,baraa,2
کھلنا,khilnaa,2
پھوڑنا,pho;rnaa,2
نظارہ سوز,na:zaarah-soz,2
گدائی,gadaa))ii,2
زر,zar,2
کہانی,kahaanii,2
آؤ,aa))o,2
تحفہ,tu;hfah,2
صیّاد,.sayyaad,2
نا رسا,naa-rasaa,2
زور,zor,2
آشفتہ بیانی,aashuftah-bayaanii,2
نزع,naz((,2
سونپنا,sau;npnaa,2
خون فشاں,;xuun-fishaa;n,2
گل و لالہ,gul-o-laalah,2
غنیمت,;ganiimat,2
بے وفائی,be-vafaa))ii,2
سرمایہ,sarmaayah,2
زہے,zahe,2
آتش زدہ,aatish-zadah,2
گلستان,gulsitaan,2
ثابت,;saabit,2
منظر,man:zar,2
استغنا,isti;gnaa,2
بینا,biinaa,2
قبول,qabuul,2
قہر,qahr,2
نصیب,na.siib,2
شکن,shikan,2
میرزا,miirzaa,2
قفل,qufl,2
منع,man((,2
بولا,bolaa,2
عار,((aar,2
غرض,;gara.z,2
گستاخ,gustaa;x,2
یکتا,yaktaa,2
لپٹنا,lipa;tnaa,2
صبر آزما,.sabr-aazmaa,2
کردہ,kardah,2
پے,pai,2
تکرار,takraar,2
جہان تاب,jahaan-taab,2
کار,kaar,2
جور,jaur,2
گیتی,giitii,2
نا دان,naa-daan,2
شعاع,shu((aa((,2
زیان,ziyaan,2
مور,mor,2
رو کش,ruu-kash,2
ڈھونڈنا,;dhuu;n;dnaa,2
مجلس,majlis,2
سچ,sach,2
جلوہ گری,jalvah-garii,2
حاجت,;haajat,2
لگاؤ,lagaa))o,2
پشت,pusht,2
اندھیر,andher,2
مرد,mard,2
پر فشانی,par-fishaanii,2
سیاہ,siyaah,2
مبادا,mabaadaa,2
نیکی,nekii,2
اچّھوں,achchho;n,2
جستہ,jastah,2
نقشہ,naqshah,2
توسن,tausan,2
خون بہا,;xuun-bahaa,2
ٹپکنا,;tapaknaa,2
بیضہ,bai.zah,2
ساکنان,saakinaan,2
بو ال ہوس,buu-ul-havas,2
درمیان,darmiyaan,2
وہاں,vahaa;n,2
تعلیم,ta((liim,2
ووہی,vohii,2
دبستان,dabistaan,2
اعجاز,i((jaaz,2
وو,vo,2
بچنا,bachnaa,2
توبہ,taubah,2
بے محابا,be-mu;haabaa,2
قول,qaul,2
احرام,a;hraam,2
طرف,:tarf,2
غزل,;gazal,2
شگفتن,shuguftan,2
پر خار,pur-;xaar,2
ودیعت,vadii((at,2
محروم,ma;hruum,2
رے,re,2
رہگزار,rahguzaar,2
بادشاہ,baadshaah,2
عبرت,((ibrat,2
انگلی,u;nglii,2
کاشانہ,kaashaanah,2
ہای,haay,2
حنائی,;hinaa))ii,2
پوچھو,puuchho,2
تہی,tihii,2
درویش,darvesh,2
صیقل,.saiqal,2
اترانا,itraanaa,2
کنعان,kan((aan,2
خون بار,;xuun-baar,2
جامہ,jaamah,2
نوازش,navaazish,2
نا مہربان,naa-mihrbaan,2
پر,pur,2
کار فرما,kaar-farmaa,2
تاک,taak,2
بے سر و پا,be-sar-o-paa,2
جنازہ,janaazah,2
گل فشانی,gul-fishaanii,2
شرر,sharar,2
زنہار,zinhaar,2
طبع,:tab((a,2
اظہار,i:zhaar,2
فگار,figaar,2
دراز,daraaz,2
تکلیف,takliif,2
مشاہدہ,mushaahadah,2
بخت,ba;xt,2
مان,maan,2
ہم آغوشی,ham-aa;goshii,2
روتا,rotaa,2
ہزارو,hazaaro,2
بے اختیار,be-i;xtiyaar,2
جذب,ja;zb,2
گفتگو,guftaguu,2
گنجینہ,ganjiinah,2
نا مراد,naa-muraad,2
اکثر,ak;sar,2
گم,gum,2
زندانی,zindaanii,2
کنج,kunj,2
ناوک,naavuk,2
خانہ ویرانی,;xaanah-viiraanii,2
مہر و وفا,mihr-o-vafaa,2
سنگ و خشت,sang-o-;xisht,2
غش,;gash,2
تیسہ,tesah,2
کشت,kisht,2
آن,aan,2
نقد,naqd,2
غم خواری,;gam-;xvaarii,2
پیٹنا,pii;tnaa,2
ناگہان,naagahaan,2
بڑھنا,ba;rhnaa,2
استاد,ustaad,2
رنگین,rangiin,2
مندنا,mu;ndnaa,2
قصّہ,qi.s.sah,2
گران,giraan,2
پیکر,paikar,2
بے مہری,be-mihrii,2
ابھرنا,ubharnaa,2
امکان,imkaan,2
اسیر,asiir,2
نیا,nayaa,2
برگ,barg,2
سطوت,sa:tvat,2
پرواز,parvaaz,2
پئے,pa))e,2
تھکنا,thaknaa,2
کئی,ka))ii,2
عبث,((aba;s,2
گستاخی,gustaa;xii,2
روا,ravaa,2
معشوق,ma((shuuq,2
عارف,((aarif,2
فرقت,furqat,2
دشت نوردی,dasht-navardii,2
اجازت,ijaazat,2
شہ,shah,2
شے,shai,2
رنجش,ranjish,2
ابجد,abjad,2
بدی,badii,2
مسیحا,masii;haa,2
بے زبان,be-zabaan,2
تقصیر,taq.siir,2
بہم,baham,2
بتاؤ,bataa))o,2
زمرّد,zumurrud,2
سر نوشت,sar-navisht,2
چراغان,chiraa;gaan,2
سات,saat,2
راز دان,raaz-daan,2
دامان,daamaan,2
نخوت,na;xvat,2
دائم,daa))im,2
قیمت,qiimat,2
ڈھونڈھنا,;dhuu;n;dhnaa,2
جوان,javaan,2
سمندر,samandar,2
برائی,buraa))ii,2
کمر,kamar,2
تشنہ,tishnah,2
ظنّ,:zann,2
رہگزر,rahguzar,2
بنا,binaa,2
احوال,a;hvaal,2
شکار,shikaar,2
اشک باری,ashk-baarii,2
سبزہ و گل,sabzah-o-gul,2
دریغ,dare;g,2
آشفتہ سر,aashuftah-sar,2
مال,maal,2
دھوئے,dho))e,2
پشت گرمی,pusht-garmii,2
دیوارو,diivaaro,2
تقدیر,taqdiir,2
الف,alif,2
مقدّمہ,muqaddamah,2
روکا,rokaa,2
زیارت گاہ,ziyaarat-gaah,2
تمثال دار,tim;saal-daar,2
فرماونا,farmaavnaa,2
نمایاں,numaayaa;n,2
حسرت پرست,;hasrat-parast,2
شرح,shar;h,2
قتل گہ,qatl-gah,2
سبز,sabz,2
تہ,tah,2
رنجور,ranjuur,2
روبرو,ruubaruu,2
حشر,;hashr,2
زہرہ,zahrah,2
دعوت,da((vat,2
دعوا,da((vaa,2
آزاد,aazaad,2
گران جانی,giraan-jaanii,2
دلیل,daliil,2
ستم زدہ,sitam-zadah,2
دیوانگی,diivaanagii,2
سرشار,sarshaar,2
سود,suud,2
پتا,pataa,2
پلانا,pilaanaa,2
حزیں,;hazii;n,2
فراغ,faraa;g,2
درست,durust,2
عکس,((aks,2
صاحب,.saa;hib,2
اسباب,asbaab,2
تندی,tundii,2
علی,((alii,2
نسیان,nisyaan,2
لازم,laazim,2
سراسر,saraasar,2
لاگ,laag,2
طور,:tuur,2
غارت گر,;gaarat-gar,2
مسجد,masjid,2
کدھر,kidhar,2
مرجان,marjaan,2
بودا,bodaa,2
بیم,biim,2
مے کشی,mai-kashii,2
آشوب,aashob,2
آئنہ سیما,aa))inah-siimaa,2
پہلو,pahluu,2
پاک,paak,2
قلزم,qulzum,2
سیل,sail,2
بھید,bhed,2
خس و خاشاک,;xas-o-;xaashaak,2
طاق,:taaq,2
حذر,;ha;zar,2
بناؤ,banaa))o,2
ستارہ,sitaarah,2
منفعل,munfa((il,2
جنّت,jannat,2
زلیخا,zulai;xaa,2
شاد,shaad,2
قطع,qa:t((,2
غزل خوانی,;gazal-;xvaanii,2
کنارہ,kinaarah,2
قبا,qabaa,2
یک بیابان,yak-bayaabaan,2
بے قرار,be-qaraar,2
شمار,shumaar,2
عمل,((amal,2
استوار,ustuvaar,2
سرد,sard,2
خور,;xvur,2
خیاباں,;xiyaabaa;n,2
فرشتہ,farishtah,2
جان گداز,jaan-gudaaz,2
ہیولیٰ,hayuul;aa,2
رخسار,ru;xsaar,2
ہم سفر,ham-safar,2
بے پروا,be-parvaa,2
دوش,dosh,2
برسات,barsaat,2
مقام,maqaam,2
گالی,gaalii,2
مقدور,maqduur,2
بے نیازی,be-niyaazii,2
یعقوب,ya((quub,2
آب گینہ,aab-giinah,2
سر تا سر,sar-taa-sar,2
کثرت,ka;srat,2
جوشش,joshish,2
پوجنا,puujnaa,2
رکھیو,rakhyo,2
نخچیر,na;xchiir,2
ڈرناے,;darnaae,2
صلا,.salaa,2
عذر خواہ,((u;zr-;xvaah,2
آشفتگی,aashuftagii,2
آب و ہوا,aab-o-havaa,2
نسخہ,nus;xah,2
گوں,gau;n,2
بھیس,bhes,2
لالہ کاری,laalah-kaarii,2
جنس,jins,2
گواہ,gavaah,2
کاسہ,kaasah,2
جولان,jaulaan,2
کھینچنا,khai;nchnaa,2
نمود,namuud,2
افعی,af((ii,2
ہم سا,ham-saa,2
صرف,.sirf,2
ہم سایہ,ham-saayah,2
تبسّم,tabassum,2
غرق,;garq,2
حسد,;hasad,2
دو عالم,do-((aalam,2
بود,buud,2
شہیدان,shahiidaan,2
جزو,juzv,2
پر خون,pur-;xuun,2
کہن,kuhan,2
آبلوں,aabilo;n,2
نور,nuur,2
خوبی,;xuubii,2
عبادت,((ibaadat,2
پروا,parvaa,2
داستان,daastaan,1
بد نام,bad-naam,1
التہاب,iltihaab,1
گومگو,gomago,1
حقّ,;haqq,1
خوب رویوں,;xuub-ruuyo;n,1
فنا تعلیم,fanaa-ta((liim,1
خورشید جمال,;xvurshiid-jamaal,1
مہر بان,mihr-baan,1
پری,parii,1
سر گشتگی,sar-gashtagii,1
سفحہ,saf;hah,1
ناوک فگن,naavuk-figan,1
فروع,furuu((,1
مہینہ,mahiinah,1
تپیدن,tapiidan,1
ریشہ دوانی,reshah-davaanii,1
سنبھلنا,sa;nbhalnaa,1
اعظم,a((:zam,1
ناقص و کامل,naaqi.s-o-kaamil,1
محابا,mu;haabaa,1
التجا,iltijaa,1
چیخنا,chii;xnaa,1
ردیف,radiif,1
جھگڑنا,jhaga;rnaa,1
قدم بوس,qadam-bos,1
ورطہ,var:tah,1
گوشے,goshe,1
نزاکت,nazaakat,1
دلبر,dilbar,1
ماتم خانہ,maatam-;xaanah,1
بے ایّام,be-ayyaam,1
پکڑنا,paka;rnaa,1
اکبر,akbar,1
مجبوری و دعوا,majbuurii-o-da((vaa,1
صیّاد,.saiyaad,1
بھرم,bharam,1
صلح,.sul;h,1
کل,kul,1
زندہ,zindah,1
طیور,:tayuur,1
جلوہ زار,jalvah-zaar,1
مخالف,mu;xaalif,1
حسب,;hasb,1
لیجو,liijo,1
علاوہ,((alaavah,1
بد مستی,bad-mastii,1
حجرہ,;hujrah,1
خموشیوں,;xamoshiyo;n,1
دوست دار,dost-daar,1
روش,ravish,1
سکندر,sikandar,1
ایّام,ayyaam,1
ودیعت خانہ,vadii((at-;xaanah,1
چارہ سازی,chaarah-saazii,1
نعمت,ni((mat,1
حاجات,;haajaat,1
آذر فشاں,aa;zar-fishaa;n,1
دل و مژگاں,dil-o-mizhgaa;n,1
پرداز,pardaaz,1
کڑا,ka;raa,1
بہ ذرّہ,bah-;zarrah,1
پریزاد,pariizaad,1
سنگ دل,sang-dil,1
مرغوب,mar;guub,1
راہ گزار,raah-guzaar,1
شوریدگی,shoriidagii,1
دست گاہ,dast-gaah,1
تیغ آزما,te;g-aazmaa,1
حیرت کدہ,;hairat-kadah,1
پرہیز,parhez,1
ہیہات,haihaat,1
امتیاز,imtiyaaz,1
پیالہ و ساغر,piyaalah-o-saa;gar,1
درد,durd,1
اشارا,ishaaraa,1
تھوڑی,tho;rii,1
ڈوبنا,;duubnaa,1
کار گاہ,kaar-gaah,1
ہرزہ,harzah,1
اشارت,ishaarat,1
نیلی فام,niilii-faam,1
جست جو,just-juu,1
دفن,dafn,1
نور ال عین,nuur-ul-((ain,1
لب و دنداں,lab-o-dandaa;n,1
بے داد گر,be-daad-gar,1
دست گیری,dast-giirii,1
آئیو,aa))iyo,1
متقابل,mutaqaabil,1
حکمت,;hikmat,1
کشایش,kushaayish,1
رخشندہ,ra;xshindah,1
کاو کاو,kaav-kaav,1
چندے,chande,1
مرد افگن,mard-afgan,1
رستخیز اندازہ,rast;xez-andaazah,1
خطر,;xa:tar,1
عدالت,((adaalat,1
حکایت,;hikaayat,1
سکھانا,sikhaanaa,1
باوجود,baavujuud,1
لت,lat,1
سرور,suruur,1
جناب,janaab,1
ٹالنا,;taalnaa,1
رستا,rastaa,1
بے درد,be-dard,1
غریبی,;gariibii,1
آسائش,aasaa))ish,1
در پردہ,dar-pardah,1
بے کفن,be-kafan,1
دانت,daa;nt,1
برہنگی,barahnagii,1
نہی,nahii,1
بے گنہ کش و حق,be-gunah-kush-o-;haq,1
شب و روز و ماہ و سال,shab-o-roz-o-maah-o-saal,1
حجاب و وداع,;hijaab-o-vidaa((,1
زبون,zabuun,1
عہدہ,((uhdah,1
اقبال,iqbaal,1
خود رفتہ,;xvud-raftah,1
دیجیو,diijiyo,1
خود بین و خود آرا,;xvud-biin-o-;xvud-aaraa,1
پاداش,paadaash,1
دو نیم,do-niim,1
عیار,((ayaar,1
گھبران,ghabraana,1
لٹانا,lu;taanaa,1
رضامند,ra.zaamand,1
فانوس,faanuus,1
انتظام,inti:zaam,1
بے کران,be-karaan,1
پیچ و خم,pech-o-;xam,1
پھرو,phiro,1
ہنگامہ آرا,hangaamah-aaraa,1
کوکبہ,kaukabah,1
ساقی و ذوق,saaqii-o-;zauq,1
عیش و جاہ,((aish-o-jaah,1
باندھا,baa;ndhaa,1
غیور,;gayuur,1
چشمک,chashmak,1
جاودانی,jaavidaanii,1
پلک,palak,1
دار و رسن,daar-o-rasan,1
سوتا,sotaa,1
مناجات,munaajaat,1
تشویش,tashviish,1
آستین,aastiin,1
نادان,naadaan,1
سہل,sahl,1
برات,baraat,1
چنگ و رباب,chang-o-rabaab,1
صحرا نورد,.sa;hraa-navard,1
جان ستان تر,jaan-sitaan-tar,1
صورتیں,.suurate;n,1
بے خون,be-;xuun,1
قائل,qaa))il,1
کام و دہن,kaam-o-dahan,1
پے روی,pai-ravii,1
دو عالم دشت,do-((aalam-dasht,1
رنگین نوائی,rangiin-navaa))ii,1
راکھ,raakh,1
دیوان,diivaan,1
یک کف,yak-kaf,1
دھمکی,dhamkii,1
دل بری,dil-barii,1
جگر خراش,jigar-;xaraash,1
بوند,buu;nd,1
دل دار,dil-daar,1
شیشہ و قدح و کوزہ و سبو,shiishah-o-qada;h-o-kuuzah-o-sabuu,1
بدلنا,badalnaa,1
اعتدال,i((tidaal,1
درماندگی,darmaa;ndagii,1
بے سوال,be-savaal,1
خیر باد,;xair-baad,1
وکیل,vakiil,1
بے دروازہ,be-darvaazah,1
طالع,:taali((,1
پہچاننا,pahchaan'naa,1
صور,.suur,1
حسین,;husain,1
نیشتر,neshtar,1
مے پرستی,mai-parastii,1
رم,ram,1
خجالت,;xajaalat,1
رو,rau,1
لہنا,lahnaa,1
غزل خواں,;gazal-;xvaa;n,1
عمر و اسد,((umr-o-asad,1
گل کتر,gul-katar,1
پندار,pindaar,1
پیدائی,paidaa))ii,1
دامن افشانی,daaman-afshaanii,1
لالہ زار,laalah-zaar,1
تعزیر,ta((ziir,1
دام گاہ,daam-gaah,1
مکوکب,mukaukab,1
قد و گیسو,qad-o-gesuu,1
نیک,nek,1
خوش نوایان,;xvush-navaayaan,1
باور,baavar,1
بو تراب,buu-turaab,1
شگفتہ,shiguftah,1
مینائی,miinaa))ii,1
شگفتن,shiguftan,1
کائی,kaa))ii,1
مجبور,majbuur,1
دیار,diyaar,1
نیم غمزہ,niim-;gamzah,1
وفادار,vafaadaar,1
ماندگی,maa;ndagii,1
سپند,sipand,1
مغفرت,ma;gfarat,1
ریشگی,reshagii,1
اماں,amaa;n,1
فردا و دی,fardaa-o-dii,1
ایمان و آگہی,iimaan-o-aagahii,1
وحشت و شیفتہ,va;hshat-o-sheftah,1
صورت خانہ,.suurat-;xaanah,1
سوزان,sozaan,1
کپڑہ,kap;rah,1
دفع,daf((,1
زینت,ziinat,1
مصوّری,mu.savvarii,1
بینائی,biinaa))ii,1
بے مے,be-mai,1
جمشید,jamshed,1
خاشاک,;xaashaak,1
حوران,;huuraan,1
پاسبانی,paasbaanii,1
غلام,;gulaam,1
پیری,piirii,1
عیادت,((iyaadat,1
گونہ,guunah,1
گوہر فروش,gauhar-farosh,1
خواستہ,;xvaastah,1
نجف و طوف,najaf-o-:tauf,1
شیر,shiir,1
گہوارہ جنبانی,gahvaarah-junbaanii,1
عالم تاب,((aalam-taab,1
ازل,azal,1
کفر,kufr,1
فدا,fidaa,1
گران نشین,giraan-nishiin,1
جلوہ فرمائی,jalvah-farmaa))ii,1
آشفتہ سروں,aashuftah-saro;n,1
خیالی,;xayaalii,1
مرتبہ,martabah,1
عطر سا,((i:tr-saa,1
صبر,.sabr,1
تریاکی,tiryaakii,1
پرنی,parnii,1
نمود,numuud,1
بے چین,be-chain,1
بت کدہ,but-kadah,1
نوا سنج,navaa-sanj,1
نطق,nu:tq,1
خوبان,;xuubaan,1
سم,sam,1
دکھنا,dukhnaa,1
دل فروز,dil-furoz,1
کودکی,kuudakii,1
آہ و فغاں,aah-o-fi;gaa;n,1
دل و جاں,dil-o-jaa;n,1
سیکھنا,siikhnaa,1
منحرف,mun;harif,1
دست و بازو,dast-o-baazuu,1
تالیف,taaliif,1
کسو,kisuu,1
زہد,zuhd,1
بے صدا,be-.sadaa,1
ذلت,;zillat,1
خیر,;xair,1
علم,((alam,1
ظاہرً,:zaahira:n,1
قہر و عتاب,qahr-o-((ataab,1
طولانی,:tuulaanii,1
سر سبز,sar-sabz,1
بووے,bove,1
خودا,;xvudaa,1
مے و ساغر,mai-o-saa;gar,1
جیب و دامن,jeb-o-daaman,1
ایاغ,ayaa;g,1
بستی,bastii,1
شہود و شاہد و مشہود,shuhuud-o-shaahid-o-mashhuud,1
شناور,shinaavar,1
بکنا,baknaa,1
دلال,dallaal,1
نمرود,namruud,1
انتضار,inti.zaar,1
شہنشاہ,shahinshaah,1
نظر گاہ,na:zar-gaah,1
رہزنی,rahzanii,1
ہموار,hamvaar,1
سادہ دل,saadah-dil,1
چننا,chun'naa,1
ملک ال موت,malak-ul-maut,1
دوست داری,dost-daarii,1
تصوّف,ta.savvuf,1
تند,tund,1
چپکنا,chipaknaa,1
کروڑ,karo;r,1
دین و دل,diin-o-dil,1
آتش بار,aatish-baar,1
طی,:tay,1
لرزنّا,laraznnaa,1
تونبنا,tuu;nbnaa,1
تشنہ لب,tishnah-lab,1
ہما,humaa,1
رندانہ,rindaanah,1
فقط,faqa:t,1
صبح و مہر,.sub;h-o-mihr,1
یہاں,yahaa;n,1
طوفان گاہ,:tuufaan-gaah,1
نہالی,nihaalii,1
مشہد,mashhad,1
دربانی,darbaanii,1
مبدّل,mubaddal,1
تباہی,tabaahii,1
محرمی,ma;hramii,1
دیدہ و دل,diidah-o-dil,1
تراشا,taraashaa,1
اسیروں,asiiro;n,1
ریائی,riyaa))ii,1
فرماؤ,farmaa))o,1
دیوار جو,diivaar-juu,1
مقتل,maqtal,1
چھپنا,chhupnaa,1
آزادہ و خود بیں,aazaadah-o-;xvud-bii;n,1
دریا آشنا,daryaa-aashnaa,1
حیات,;hayaat,1
با ہم دگر,baa-ham-digar,1
خسرو,;xusrau,1
خسرو,;xusrav,1
حکایات,;hikaayaat,1
گنج,ganj,1
لکیر,lakiir,1
بولے,bole,1
گلدستہ,guldastah,1
سیم تن,siim-tan,1
ملت و ملک,millat-o-mulk,1
شکیب,shakeb,1
تجاہل پیشگی,tajaahul-peshagii,1
خواب ناک,;xvaab-naak,1
ہم دیگر,ham-diigar,1
سرور و سوز,suruur-o-soz,1
سیہ,siyah,1
شفق,shafaq,1
بے شراب و دل,be-sharaab-o-dil,1
او,o,1
کامیاب,kaamyaab,1
شفا,shafaa,1
قفا,qafaa,1
منسوب,mansuub,1
سر و برگ,sar-o-barg,1
دفینہ,dafiinah,1
رفت,raft,1
یک جہان,yak-jahaan,1
اداس,udaas,1
بارش,baarish,1
بردن,burdan,1
رکاب,rakaab,1
بہرا,bahraa,1
مدرسہ,madrasah,1
معین,mu((iin,1
سفرہ,sufrah,1
پائداری,paa))idaarii,1
اگانا,ugaanaa,1
دل پذیر,dil-pa;ziir,1
تاب و تواں,taab-o-tavaa;n,1
فاقہ مستی,faaqah-mastii,1
بیدا,baidaa,1
پیو,piyo,1
انجم,anjum,1
بے گنہ,be-gunah,1
گران مایہ,giraan-maayah,1
خاتر,;xaatir,1
کشودہ,kushuudah,1
زرد,zard,1
حجّت,;hujjat,1
خوشامد طلبوں,;xvushaamad-:talabo;n,1
ہم راہ,ham-raah,1
ایک سا,ek-saa,1
خون ناب,;xuun-naab,1
ڈرانا,;daraanaa,1
دولت و دیں,daulat-o-dii;n,1
خون ریز,;xuun-rez,1
زنگ,zang,1
تدرو,tadarv,1
تس,tis,1
شراب خانہ,sharaab-;xaanah,1
مکافات,mukaafaat,1
صحرا گرد,.sa;hraa-gard,1
نازک بدن,naazuk-badan,1
آشنائی,aashnaa))ii,1
شبانہ,shabaanah,1
راہ زن,raah-zan,1
صور,.suvar,1
نیام,niyaam,1
دشوار پسند,dushvaar-pasand,1
باجا,baajaa,1
بے دل,be-dil,1
حوصلہ,;hau.salah,1
روک,rok,1
بیضہ آسا,bai.zah-aasaa,1
دل آشفتگان,dil-aashuftagaan,1
افسانہ,afsaanah,1
بے کثافت,be-ka;saafat,1
گریہ و لب,giryah-o-lab,1
نکتہ سرا,nuktah-saraa,1
خان مان,;xaan-maan,1
لگاوٹ,lagaava;t,1
علیہ,((aliih,1
عاشقی,((aashiqii,1
بے دماغی,be-dimaa;gii,1
دل و دیں,dil-o-dii;n,1
فضول و جرئت,fu.zuul-o-jur))at,1
آتش پرست,aatish-parast,1
بے حاصل,be-;haa.sil,1
بازیچہ,baaziichah,1
تاب و تواں,taab-o-tuvaa;n,1
خامہ فرسا,;xaamah-farsaa,1
صدمہ,.sadmah,1
نخشب,na;xshab,1
تراوش,taraavish,1
نا خوش,naa-;xvush,1
بے التفاتی,be-iltifaatii,1
انجام,anjaam,1
بے شانہ,be-shaanah,1
بادہ خوار,baadah-;xvaar,1
وفا داری,vafaa-daarii,1
خفائی,;xafaa))ii,1
نا خدا,naa-;xudaa,1
اکرام,ikraam,1
بے ادب,be-adab,1
کسوت,kisvat,1
اوضاع,au.zaa((,1
انگور,anguur,1
وحشت کدہ,va;hshat-kadah,1
کائنات,kaa))inaat,1
شاداب,shaadaab,1
بکھرنا,bikharnaa,1
دھول دھپّا,dhaul-dhappaa,1
جان دادہ,jaan-daadah,1
بے حجابی,be-;hijaabii,1
صد دانہ,.sad-daanah,1
جرم,jurm,1
ناصیہ سا,naa.siyah-saa,1
جان کاہی,jaan-kaahii,1
مرہون,marhuun,1
بوس,bos,1
دامن و تار,daaman-o-taar,1
خفتہ,;xuftah,1
نوا پرداز,navaa-pardaaz,1
مے و انگبین,mai-o-angabiin,1
کاٹنا,kaa;tnaa,1
باد پیمائی,baad-pemaa))ii,1
نا ساز,naa-saaz,1
دل بستگی,dil-bastagii,1
راہبر,raahbar,1
مضطرب,mu.z:tarib,1
سرحد,sar;had,1
پیام,payaam,1
دکھائی,dikhaa))ii,1
سکو,sako,1
لائق,laa))iq,1
نایاب,naayaab,1
شب رو,shab-rau,1
شگفتگی,shiguftagii,1
سوار,savaar,1
مافات,maafaat,1
ساغر و مینا,saa;gar-o-miinaa,1
طوفانی,:tuufaanii,1
شعا,shu((aa,1
بد مست,bad-mast,1
ہشیار,hushyaar,1
مجروح,majruu;h,1
ابن,ibn,1
مانی,maanii,1
نصیحت نیوش,na.sii;hat-niyosh,1
نا شناس,naa-shinaas,1
شوخ و عاشق,sho;x-o-((aashiq,1
طاؤس,:taa))uus,1
جزا,jazaa,1
دجلہ,dijlah,1
شوریدہ حال,shoriidah-;haal,1
جوش و خروش,josh-o-;xarosh,1
نثار,ni;saar,1
بر پا,bar-paa,1
ما,maa,1
چمن طرازی,chaman-:taraazii,1
اورنگ,aurang,1
عنبر بار,((anbar-baar,1
لالہ و گل,laalah-o-gul,1
نقصان,nuq.saan,1
کمخواب,kam;xvaab,1
مدّعا طلبی,mudda((aa-:talabii,1
تلے,tale,1
صبر طلب,.sabr-:talab,1
مبتلا,mubtalaa,1
کلہ,kulah,1
جلوہ گاہ,jalvah-gaah,1
عنایت,((inaayat,1
شانہ کش,shaanah-kash,1
ارمان,armaan,1
میسّر,muyassar,1
کلیسا,kaliisaa,1
چڑھنا,cha;rhnaa,1
دلی,dillii,1
کیموس,kaimuus,1
معانی,ma((aanii,1
فریدون و جم و کیخسرو و داراب و بہمن,fariiduun-o-jam-o-kai;xusrav-o-daaraab-o-bahman,1
دشنام,dushnaam,1
نوک,nok,1
سبب,sabab,1
سبد,sabad,1
آئنہ دار,aa))inah-daar,1
سپاری,sipaarii,1
زنان,zanaan,1
پیام و چشم,payaam-o-chashm,1
غریب,;gariib,1
وام,vaam,1
مگس,magas,1
بھوکا,bhuukaa,1
شانہ,shaanah,1
اندوہ ربا,andoh-rubaa,1
سماع,samaa((,1
گفتگو,guftguu,1
تحمّل,ta;hammul,1
معاملہ,mu((aamalah,1
رگ و پے,rag-o-pai,1
جلوہ ریزی,jalvah-rezii,1
سبک سر,subuk-sar,1
بے خبر,be-;xabar,1
صف,.saf,1
آبادی,aabaadii,1
مصلحت,ma.sla;hat,1
آوارہ,aavaarah,1
جنون جولان,junuun-jaulaan,1
چمن و خوبی,chaman-o-;xuubii,1
بے ننگ و نام,be-nang-o-naam,1
پلنگ,palang,1
گفتگو,guftago,1
بردہ,burdah,1
ستم کش,sitam-kash,1
تسبیح,tasbii;h,1
طعمہ,:tu((mah,1
بر سبیل,bar-sabiil,1
