urdu,transliteration,count
روتا,rotaa,2
قامت,qaamat,2
روکا,rokaa,2
حلقے,;halqe,2
باد,baad,2
خندہِ دنداں نما,;xandah-e dandaa;n-numaa,2
نا مراد,naa-muraad,2
اکثر,ak;sar,2
بیٹھیے,bai;thiye,2
رہزن,rahzan,2
عداوت,((adaavat,2
نگہِ ناز,nigah-e naaz,2
گم,gum,2
احباب,a;hbaab,2
کریں‌گے,kare;nge,2
چھوڑ,chho;r,2
پر,pur,2
جستجو,justajuu,2
خانہ ویرانی,;xaanah-viiraanii,2
ڈرے,;dare,2
نقش,naqsh,2
کوہ,koh,2
طوفاں,:tuufaa;n,2
آسمان,aasmaan,2
آن,aan,2
غم خواری,;gam-;xvaarii,2
جنبش,junbish,2
سنگوخشت,sang-o-;xisht,2
خیاباں,;xiyaabaa;n,2
خندہہاے گل,;xandah'haa-e gul,2
جواں,javaa;n,2
قصّہ,qi.s.sah,2
ستائے,sataa))e,2
اتنا,utnaa,2
شش,shash,2
ڈرتے,;darte,2
موسم,mausam,2
رگِ جاں,rag-e jaa;n,2
جبیں,jabii;n,2
پنبہ,punbah,2
گلی,galii,2
شرمندہ,sharmindah,2
انجمن,anjuman,2
لاگ,laag,2
ویرانی,viiraanii,2
بزم آرائیاں,bazm-aaraa))iyaa;n,2
داغِ جگر,daa;g-e jigar,2
دھرا,dharaa,2
مکان,makaan,2
پھوڑنا,pho;rnaa,2
پئے,pa))e,2
کئی,ka))ii,2
عبث,((aba;s,2
روا,ravaa,2
وسعت,vus((at,2
عارف,((aarif,2
مدح,mad;h,2
شہ,shah,2
شے,shai,2
بلاے جاں,balaa-e jaa;n,2
دعویِٰ وا رستگی,da((v;aa-e vaa-rastagii,2
درباں,darbaa;n,2
وضع,va.z((a,2
انساں,insaa;n,2
توبہ,taubah,2
بدی,badii,2
لی,lii,2
افسردگی,afsurdagii,2
تنگیِ جا,tangii-e jaa,2
جامہِ احرام,jaamah-e a;hraam,2
بری,burii,2
تسلیم,tasliim,2
خوں بہا,;xuu;n-bahaa,2
پیشتر,peshtar,2
بہم,baham,2
بتاؤ,bataa))o,2
کسلیے,kisliye,2
جاری,jaarii,2
کہیں‌گے,kahe;nge,2
سات,saat,2
ساحل,saa;hil,2
لڑائی,la;raa))ii,2
نخوت,na;xvat,2
دائم,daa))im,2
جوانی,javaanii,2
قابل,qaabil,2
بگڑ,biga;r,2
آزردہ,aazurdah,2
لازم,laazim,2
نازک,naazuk,2
باندھے,baa;ndhe,2
الجھا,uljhaa,2
مشتِ خاک,musht-e ;xaak,2
شکست,shikast,2
راز داں,raaz-daa;n,2
آب گینہ,aab-giinah,2
کھاتے,khaate,2
کھائی,khaa))ii,2
بزمِ خیال,bazm-e ;xayaal,2
کمر,kamar,2
ساماں,saamaa;n,2
لینے,lene,2
پیراہن,pairaahan,2
نغمہ,na;gmah,2
اشک باری,ashk-baarii,2
گریے,girye,2
نشانی,nishaanii,2
مژہ,mizhah,2
دریغ,dare;g,2
غنیمت,;ganiimat,2
مال,maal,2
مان,maan,2
دھوئے,dho))e,2
آیے,aaye,2
باتیں,baate;n,2
مقدّمہ,muqaddamah,2
آزمانے,aazmaane,2
تمثال دار,tim;saal-daar,2
نقشِ پا,naqsh-e paa,2
پیشِ نظر,pesh-e na:zar,2
اڑتے,u;rte,2
جلا,jalaa,2
نمایاں,numaayaa;n,2
خاموشی,;xaamoshii,2
کاش کے,kaash-ke,2
گریزاں,gurezaa;n,2
مند,mu;nd,2
مژدہ,muzhdah,2
برائی,buraa))ii,2
ہنس,ha;ns,2
بلائے,bulaa))e,2
الف,alif,2
سرمہ,surmah,2
فرہاد,farhaad,2
لکھوائے,likhvaa))e,2
فرد,fard,2
فرق,farq,2
ہزاروں,hazaaro;n,2
اچّھوں,achchho;n,2
بودا,bodaa,2
روبرو,ruubaruu,2
چپکے,chupke,2
پاک,paak,2
آئیں,aa))e;n,2
آزار,aazaar,2
درمیاں,darmiyaa;n,2
خزاں,;xizaa;n,2
مقدور,maqduur,2
پاسباں,paasbaa;n,2
مفت,muft,2
لائے,laa))e,2
پھریں,phire;n,2
با,baa,2
کھینچتا,khe;nchtaa,2
بحر,ba;hr,2
سچ,sach,2
بو ال ہوس,buu-ul-havas,2
آباد,aabaad,2
نذر,na;zr,2
کھودنے,khodne,2
مسجد,masjid,2
پیتا,piitaa,2
کدھر,kidhar,2
وہاں,vahaa;n,2
ترکِ وفا,tark-e vafaa,2
جام,jaam,2
نمود,namuud,2
دینے,dene,2
غفلت,;gaflat,2
بھید,bhed,2
بزمِ مے,bazm-e mai,2
جلتا,jaltaa,2
دکھا,dikhaa,2
رقیبوں,raqiibo;n,2
گزرا,guzraa,2
دیواروں,diivaaro;n,2
حذر,;ha;zar,2
بناؤ,banaa))o,2
شاد,shaad,2
ٹپکا,;tapkaa,2
کہانی,kahaanii,2
کاغذ,kaa;ga;z,2
شکل,shakl,2
سبزہوگل,sabzah-o-gul,2
ڈالا,;daalaa,2
کھڑے,kha;re,2
یک بیاباں,yak-bayaabaa;n,2
چشمِ تر,chashm-e tar,2
استوار,ustuvaar,2
رشتہ,rishtah,2
اسد ال لیٰہ,asad-ul-l;aah,2
رکھتی,rakhtii,2
گفتار,guftaar,2
موج,mauj,2
موجِ خوں,mauj-e ;xuu;n,2
ہیولیٰ,hayuul;aa,2
غم خوار,;gam-;xvaar,2
بیمار دار,biimaar-daar,2
خونِ دل,;xuun-e dil,2
ہم سفر,ham-safar,2
غش,;gash,2
ہاتھوں,haatho;n,2
ڈال,;daal,2
برسات,barsaat,2
زمزم,zamzam,2
آغوشِ وداع,aa;gosh-e vidaa((,2
بے نیازی,be-niyaazii,2
شیرازہ,shiiraazah,2
مبادا,mabaadaa,2
اتر,utar,2
بنِ مو,bun-e muu,2
بیتابی,betaabii,2
تیشے,teshe,2
مٹے,mi;te,2
کشمکش,kashmakash,2
وعدہِ صبر آزما,va((dah-e .sabr-aazmaa,2
مژہِ یار,mizhah-e yaar,2
بتلا,batlaa,2
آشفتگی,aashuftagii,2
ہوش,hosh,2
دید,diid,2
جادہِ رہ,jaadah-e rah,2
اصل,a.sl,2
بندگی,bandagii,2
سودا,saudaa,2
لکھیں‌گے,likhe;nge,2
پتا,pataa,2
گوہر,gauhar,2
گدا,gadaa,2
منظر,man:zar,2
ہم سا,ham-saa,2
نئے,na))e,2
فغاں,fi;gaa;n,2
صرف,.sirf,2
پی,pii,2
گناہ,gunaah,2
طوق,:tauq,2
لیں,le;n,2
حسد,;hasad,2
اگلے,agle,2
دیں‌گے,de;nge,2
عاجز,((aajiz,2
سرمے,surme,2
برہمن,barahman,2
آبلوں,aabilo;n,2
پلا,pilaa,2
پروا,parvaa,2
مشکیں,mushkii;n,1
بد نام,bad-naam,1
مانندِ صبحومہر,maanind-e .sub;h-o-mihr,1
سامانِ وجود,saamaan-e vujuud,1
التہاب,iltihaab,1
زبانیِ شمع,zabaanii-e sham((a,1
گومگو,gomago,1
نبضِ جگر,nab.z-e jigar,1
دیارِ غیر,diyaar-e ;gair,1
سویداے دلِ چشم,suvaidaa-e dil-e chashm,1
خوب رویوں,;xuub-ruuyo;n,1
گل چینِ گلستانِ تسلی,gul-chiin-e gulistaan-e tasallii,1
مکتب,maktab,1
طوافِ کوے ملامت,:tavaaf-e kuu-e malaamat,1
رہورسمِ ثواب,rah-o-rasm-e ;savaab,1
مرغ,mur;g,1
اوج,auj,1
اخفاے حال,i;xfaa-e ;haal,1
حضورِ شاہ,;hu.zuur-e shaah,1
کھلے,khule,1
اعجازِ مسیحا,i((jaaz-e masii;haa,1
محیطِ گریہولب,mu;hii:t-e giryah-o-lab,1
بت کدے,but-kade,1
ماتم,maatam,1
گرفتاری,giriftaarii,1
وا شدِ گل,vaa-shud-e gul,1
ہں,hu;n,1
ذلت,;zillat,1
مے کدہِ بے خروش,mai-kadah-e be-;xarosh,1
طومارِ ناز,:tuumaar-e naaz,1
ہلاکِ حسرتِ پا بوس,halaak-e ;hasrat-e paa-buus,1
فروع,furuu((,1
عقدہِ مشکل,((uqdah-e mushkil,1
خیر,;xair,1
تپیدن,tapiidan,1
کھپاتا,khapaataa,1
ریشہ دوانی,reshah-davaanii,1
کھایا,khaayaa,1
نشاطِ کار,nishaa:t-e kaar,1
در خورِ قہروغضب,dar-;xvur-e qahr-o-;ga.zab,1
دلِ نا عاقبت اندیش,dil-e naa-((aaqibat-andesh,1
سیکھے,siikhe,1
جامِ سفال,jaam-e safaal,1
دریاے بے تابی,daryaa-e be-taabii,1
وصفِ آزادی,va.sf-e aazaadii,1
حیلے,;hiile,1
التجا,iltijaa,1
رنجِ بالیں,ranj-e baalii;n,1
پکڑا,pak;raa,1
دیوار جو,diivaar-juu,1
شعلہِ آتش,shu((lah-e aatish,1
اتنے,utne,1
دریاے معاصی,daryaa-e ma((aa.sii,1
تجمّل,tajammul,1
ملتیں,millate;n,1
شگفتن ہا,shuguftan-haa,1
انتظارِ ساغر,inti:zaar-e saa;gar,1
آشتیِ چشموگوش,aashtii-e chashm-o-gosh,1
محوِ تغافل,ma;hv-e ta;gaaful,1
گرفتارِ چمن,giriftaar-e chaman,1
شکلِ قمری,shakl-e qumrii,1
ہوسِ شعلہ,havas-e shu((lah,1
جفائیں,jafaa))e;n,1
بو,bo,1
پیکرِ تصویر,paikar-e ta.sviir,1
حسبِ گردشِ پیمانہِ صفات,;hasb-e gardish-e paimaanah-e .sifaat,1
درماندگی,darmaa;ndagii,1
رگِ گردن,rag-e gardan,1
جاں ستاں تر,jaa;n-sitaa;n-tar,1
وقتوں,vaqto;n,1
آتشِ گل,aatish-e gul,1
ساغرِ سرشارِ دوست,saa;gar-e sarshaar-e dost,1
طولانی,:tuulaanii,1
بھرم,bharam,1
نیک,nek,1
جنوں جولاں,junuu;n-jaulaa;n,1
دیدہِ پر خوں,diidah-e pur-;xuu;n,1
پیرہن,pairahan,1
حاجتِ رفو,;haajat-e rafuu,1
وحشی,va;hshii,1
کل,kul,1
زندہ,zindah,1
محروم,ma;hruum,1
جگر تشنہِ فریاد,jigar-tishnah-e faryaad,1
حناے پاے خزاں,;hinaa-e paa-e ;xizaa;n,1
طیور,:tayuur,1
گلِ نغمہ,gul-e na;gmah,1
دست گاہِ دیدہِ خوں بارِ مجنوں,dast-gaah-e diidah-e ;xuu;n-baar-e majnuu;n,1
مخالف,mu;xaalif,1
اجارا,ijaaraa,1
شوخیِ تحریر,sho;xii-e ta;hriir,1
دلودستِ شنا,dil-o-dast-e shinaa,1
چشمکہاے لیلیٰ,chashmak'haa-e lail;aa,1
بے ننگونام,be-nang-o-naam,1
لیجو,liijo,1
کاٹے,kaa;te,1
علاوہ,((alaavah,1
تسبیحِ مرجاں,tasbii;h-e marjaa;n,1
پتے,pate,1
اداے خاص,adaa-e ;xaa.s,1
حجرہ,;hujrah,1
طرزِ اہلِ فنا,:tarz-e ahl-e fanaa,1
دردِ دل,dard-e dil,1
زود پشیماں,zuud-pashemaa;n,1
پہنچے,pahu;nche,1
کھو,kho,1
بالیں,baalii;n,1
پچ,pach,1
تھما,thamaa,1
سکندر,sikandar,1
گفتگو,guftago,1
بردِ لیالی,bard-e liyaalii,1
کوے دوست,kuu-e dost,1
خستہ تن,;xastah-tan,1
تابِ زلفِ پر شکن,taab-e zulf-e pur-shikan,1
چراغِ مردہ,chiraa;g-e murdah,1
لٹاتا,lu;taataa,1
زہرہ,zahrah,1
آذر فشاں,aa;zar-fishaa;n,1
اندازِ بہ,andaaz-e bah,1
چھیڑیں‌گے,chhe;re;nge,1
بے خودوں,be-;xvudo;n,1
سیلابِ گریہ,sailaab-e giryah,1
پرداز,pardaaz,1
ہجومِ گریہ,hujuum-e giryah,1
شوقِ دیدار,shauq-e diidaar,1
بہ ذرّہ,bah-;zarrah,1
نافِ غزال,naaf-e ;gazaal,1
خودا,;xvudaa,1
پاے خم,paa-e ;xum,1
سنگ دل,sang-dil,1
رہ نما,rah-numaa,1
بنےگی,banegii,1
بے خودیِ عیشِ مقدمِ سیلاب,be-;xvudii-e ((aish-e maqdam-e sailaab,1
رہبرِ قطرہ,rahbar-e qa:trah,1
سر گرانی,sar-giraanii,1
چشمِ سوزن,chashm-e sozan,1
پہنچا,pahu;nchaa,1
اہلِ جنوں,ahl-e junuu;n,1
ننگِ وجود,nang-e vujuud,1
ہیہات,haihaat,1
خارِ پا,;xaar-e paa,1
مقصد,maq.sad,1
مژدہِ وصال,muzhdah-e vi.saal,1
لڑتے,la;rte,1
سر گشتگی,sar-gashtagii,1
گردشِ رنگِ طرب,gardish-e rang-e :tarab,1
گرد بادِ رہِ بیتابی,gird-baad-e rah-e betaabii,1
پیالہوساغر,piyaalah-o-saa;gar,1
زخمِ سر,za;xm-e sar,1
ہجومِ نا امیدی,hujuum-e naa-umiidii,1
گلِ جیبِ قباے گل,gul-e jeb-e qabaa-e gul,1
اشارا,ishaaraa,1
تھوڑی,tho;rii,1
طوفانِ آمد آمدِ فصلِ بہار,:tuufaan-e aamad-aamad-e fa.sl-e bahaar,1
صحرا دست گاہوقطرہ,.sa;hraa-dast-gaah-o-qa:trah,1
پردہِ تبسّمِ پنہاں,pardah-e tabassum-e pinhaa;n,1
بھوکے,bhuuke,1
اشارت,ishaarat,1
زلفِ سیاہ,zulf-e siyaah,1
سوے وادیِ مجنوں,suu-e vaadii-e majnuu;n,1
نقصاں,nuq.saa;n,1
بیدادِ رشکِ غیر,bedaad-e rashk-e ;gair,1
سینکڑوں,sai;nk;ro;n,1
غریب نواز,;gariib-navaaz,1
نور ال عینِ دامن,nuur-ul-((ain-e daaman,1
نومیدیِ جاوید,naumiidii-e jaaved,1
نا کام,naa-kaam,1
لخّتِ سنگ,la;z;zat-e sang,1
خود رفتہِ بیداے خیال,;xvud-raftah-e baidaa-e ;xayaal,1
محوِ آرائش,ma;hv-e aaraa))ish,1
غلامِ ساقیِ کوثر,;gulaam-e saaqii-e kau;sar,1
دست گیری,dast-giirii,1
ذوقِ درد,;zauq-e dard,1
لبِ عیسیٰ,lab-e ((iis;aa,1
آئیو,aa))iyo,1
عرصہ,((ar.sah,1
متقابل,mutaqaabil,1
حکمت,;hikmat,1
سفحہِ دشت,saf;hah-e dasht,1
رشتہِ گوہر,rishtah-e gauhar,1
مہرِ گردوں,mihr-e garduu;n,1
چندے,chande,1
کوکبہِ شہریار,kaukabah-e shahryaar,1
شام,shaam,1
نظارہ سوز,na:zaarah-soz,1
خلشِ غمزہِ خوں ریز,;xalish-e ;gamzah-e ;xuu;n-rez,1
جانو,jaano,1
نافِ زمین,naaf-e zamiin,1
دلِ نازک,dil-e naazuk,1
طعنہِ نا یافت,:ta((nah-e naa-yaaft,1
شمعِ بزمِ بے خودی,sham((-e bazm-e be-;xvudii,1
پڑھ,pa;rh,1
سیم تن,siim-tan,1
نا کامی,naa-kaamii,1
آرائشِ خمِ کاکل,aaraa))ish-e ;xam-e kaakul,1
ہدیہ,hadyah,1
فنا تعلیمِ درسِ بے خودی,fanaa-ta((liim-e dars-e be-;xvudii,1
لخّتِ فراغ,la;z;zat-e faraa;g,1
بیم,biim,1
لے,lai,1
ریشہ,reshah,1
زانوے فکرِ اختراعِ جلوہ,zaanuu-e fikr-e i;xtiraa((-e jalvah,1
لگ,lag,1
اقلیم,iqliim,1
حسرتِ اظہار,;hasrat-e i:zhaar,1
اندازِ گفتگو,andaaz-e guftaguu,1
رنگیں نوائی,rangii;n-navaa))ii,1
دل ستاں,dil-sitaa;n,1
تکلیفِ سیرِ باغ,takliif-e sair-e baa;g,1
سمجھیں,samjhe;n,1
غیرِ گل,;gair-e gul,1
کشاکشِ غمِ پنہاں,kashaakash-e ;gam-e pinhaa;n,1
رستا,rastaa,1
دشنہِ غمزہ,dashnah-e ;gamzah,1
سزاے کمالِ سخن,sazaa-e kamaal-e su;xan,1
چرخِ کہن,char;x-e kuhan,1
نامِ خدا,naam-e ;xudaa,1
رنگِ اداے گل,rang-e adaa-e gul,1
اٹھیں‌گے,u;the;nge,1
میناے مے,miinaa-e mai,1
آسائش,aasaa))ish,1
در پردہ,dar-pardah,1
کھینچونگا,khe;nchuu;ngaa,1
طراوتِ چمنوخوبیِ ہوا,:taraavat-e chaman-o-;xuubii-e havaa,1
نزع,naz((a,1
وعدہِ سیرِ گلستاں,va((dah-e sair-e gulistaa;n,1
مشہدِ عاشق,mashhad-e ((aashiq,1
دفعِ پیکانِ قضا,daf((-e paikaan-e qa.zaa,1
رفوے زخم,rafuu-e za;xm,1
قدرِ لخّتِ آزار,qadr-e la;z;zat-e aazaar,1
بے گنہ کشوحق,be-gunah-kush-o-;haq,1
شبوروزوماہوسال,shab-o-roz-o-maah-o-saal,1
ہنر,hunar,1
جوشِ قدح,josh-e qada;h,1
تماشائی,tamaashaa))ii,1
دلِ ہر,dil-e har,1
دیجیو,diijiyo,1
پرزے,purze,1
سازِ صداے آب,saaz-e .sadaa-e aab,1
تبِ گرمیِ رفتار,tab-e garmii-e raftaar,1
دیجیے,diijiye,1
حسن پرستی,;husn-parastii,1
ریختہ,re;xtah,1
نویدِ امن,naved-e amn,1
دہن,dahan,1
پوچھوں,puuchhuu;n,1
بووے,bove,1
انتضار,inti.zaar,1
سیلیِ خارا,siilii-e ;xaaraa,1
دو نیم,do-niim,1
لخّتِ خوابِ سحر,la;z;zat-e ;xvaab-e sa;har,1
اہلِ شوق,ahl-e shauq,1
چھوڑو,chho;ro,1
نبضِ پری,nab.z-e parii,1
رضامند,ra.zaamand,1
اندیشے,andeshe,1
کنارے,kinaare,1
انتظام,inti:zaam,1
آرائشِ جمال,aaraa))ish-e jamaal,1
دلِ نالاں,dil-e naalaa;n,1
مرغِ اسیر,mur;g-e asiir,1
شرار,sharaar,1
مے کش,mai-kash,1
بنتے,bante,1
بندھے,ba;ndhe,1
اندوہِ شبِ فرقت,andoh-e shab-e furqat,1
بجھتے,bujhte,1
الفط,ulfa:t,1
اندازِ جنوں,andaaz-e junuu;n,1
چشمِ مستِ ناز,chashm-e mast-e naaz,1
گردِ راہِ یار,gard-e raah-e yaar,1
جنازہ,janaazah,1
طرّہِ پر پیچوخم,:turrah-e pur-pech-o-;xam,1
زیر بارِ منّتِ درباں,zer-baar-e minnat-e darbaa;n,1
سجدہِ بت,sijdah-e but,1
نازکی,naazukii,1
داغِ بد گمانیِ شمع,daa;g-e bad-gumaanii-e sham((a,1
قاطعِ اعمار,qaa:ta((-e a((maar,1
نصیرِ دولتودیں,na.siir-e daulat-o-dii;n,1
گراں,giraa;n,1
غیب,;gaib,1
مہرِ صد نظر,muhr-e .sad-na:zar,1
صبحِ عید,.sub;h-e ((iid,1
خوابِ زلیخا,;xvaab-e zulai;xaa,1
ترکِ نبردِ عشق,tark-e nabard-e ((ishq,1
بخیے,ba;xye,1
مقدمِ سیلاب,maqdam-e sailaab,1
سامانِ عیشوجاہ,saamaan-e ((aish-o-jaah,1
زخمِ موجہِ دریا,za;xm-e maujah-e daryaa,1
بنات ال نعشِ گردوں,banaat-ul-na((sh-e garduu;n,1
برقِ خرمنِ راحت,barq-e ;xirman-e raa;hat,1
گردشِ مدام,gardish-e mudaam,1
زخمِ رشک,za;xm-e rashk,1
تفرقہ,tafriqah,1
جانیے,jaaniye,1
ہواے تند,havaa-e tund,1
سوزِ غمہاے نہانی,soz-e ;gamhaa-e nihaanii,1
مردمکِ دیدہ,mardumak-e diidah,1
سوتا,sotaa,1
مرگِ ناگہاں,marg-e naagahaa;n,1
ہلاکِ فریبِ وفاے گل,halaak-e fareb-e vafaa-e gul,1
جگرِ تشنہِ آزار,jigar-e tishnah-e aazaar,1
مانعِ دشت نوردی,maana((-e dasht-navardii,1
ہستیِ اشیا,hastii-e ashyaa,1
خان ماں خراب,;xaan-maa;n-;xaraab,1
ابرِ بہاری,abr-e bahaarii,1
پرتوِ مہتاب,partav-e mahtaab,1
پہنچ,pahu;nch,1
براے وداع,baraa-e vidaa((,1
مائدہِ لخّتِ درد,maa))idah-e la;z;zat-e dard,1
اعتبارِ عشق,i((tibaar-e ((ishq,1
ڈوبی,;duubii,1
اعتماد,i((timaad,1
صحرا نورد,.sa;hraa-navard,1
ہمّتِ دشوار پسند,himmat-e dushvaar-pasand,1
صورتیں,.suurate;n,1
نمک پاشِ خراشِ دل,namak-paash-e ;xaraash-e dil,1
خمارِ شوقِ ساقی,;xumaar-e shauq-e saaqii,1
لگایا,lagaayaa,1
قائل,qaa))il,1
فصل,fa.sl,1
شہیدانِ نگہ,shahiidaan-e nigah,1
گزرنا,guzarnaa,1
پے روی,pai-ravii,1
بتاؤں,bataa))uu;n,1
پئِ توفیرِ درد,pa))-e taufiir-e dard,1
راکھ,raakh,1
گزرتے,guzarte,1
جور,jaur,1
دوست داری,dost-daarii,1
بھولے,bhuule,1
یک کف,yak-kaf,1
ودیعتِ مژگانِ یار,vadii((at-e mizhgaan-e yaar,1
گردشِ مجنوں,gardish-e majnuu;n,1
غم خوارِ دوست,;gam-;xvaar-e dost,1
شوخیِ اندیشہ,sho;xii-e andeshah,1
دھمکی,dhamkii,1
منعِ گستاخی,man((-e gustaa;xii,1
داغِ حسرتِ دل,daa;g-e ;hasrat-e dil,1
بوند,buu;nd,1
عالمِ تمکینوضبط,((aalam-e tamkiin-o-.zab:t,1
ستارے,sitaare,1
رو سیاہ,ruu-siyaah,1
مثلِ ذرّہ,mi;sl-e ;zarrah,1
اندازہِ خمار,andaazah-e ;xumaar,1
سبحہِ صد دانہ,sub;hah-e .sad-daanah,1
دل فریبیِ اندازِ نقشِ پا,dil-farebii-e andaaz-e naqsh-e paa,1
اعتدال,i((tidaal,1
یوسفِ ثانی,yuusuf-e ;saanii,1
دیدہِ بینا,diidah-e biinaa,1
شیریں بیانی,shiirii;n-bayaanii,1
طور,:tuur,1
مضمر,mu.zmar,1
وکیل,vakiil,1
بے دروازہ,be-darvaazah,1
درِ یار,dar-e yaar,1
رسواے دہر,rusvaa-e dahr,1
جوشِ بہار,josh-e bahaar,1
صور,.suur,1
حسین,;husain,1
سنگِ گراں,sang-e giraa;n,1
نیشتر,neshtar,1
سر پنجہِ مژگانِ آہو,sar-panjah-e mizhgaan-e aahuu,1
محوِ وفا,ma;hv-e vafaa,1
حیرتِ نقشِ پا,;hairat-e naqsh-e paa,1
خجالت,;xajaalat,1
براے خدا,baraa-e ;xudaa,1
رو,rau,1
درِ کعبہ,dar-e ka((bah,1
کاغض,kaa;ga.z,1
زیرِ لب,zer-e lab,1
قمار خانہِ عشق,qimaar-;xaanah-e ((ishq,1
تلے,tale,1
قطرہِ مے,qa:trah-e mai,1
بیضہِ مور,bai.zah-e mor,1
گل کتر,gul-katar,1
افسونِ انتظار,afsuun-e inti:zaar,1
اتّفاقی,ittifaaqii,1
دوریِ منزل,duurii-e manzil,1
شبِ فراق,shab-e firaaq,1
در خورِ محفل,dar-;xvur-e ma;hfil,1
پندار,pindaar,1
وفورِ اشک,vufuur-e ashk,1
وجودِ بحر,vujuud-e ba;hr,1
دام گاہ,daam-gaah,1
وجہ,vaj'h,1
عمرِ ورع,((umr-e vara((,1
بیضہِ قمری,bai.zah-e qumrii,1
تمثالِ شیریں,tim;saal-e shiirii;n,1
قدوگیسو,qad-o-gesuu,1
رخصتِ نالہ,ru;x.sat-e naalah,1
شاہدِ گل,shaahid-e gul,1
نیستاں,nayastaa;n,1
پروانہ,parvaanah,1
قدح,qada;h,1
مدفن,madfan,1
پشت گرمیِ آئینہ,pusht-garmii-e aa))iinah,1
صداے خندہِ دل,.sadaa-e ;xandah-e dil,1
مغنّیِ آتش نفس,mu;gannii-e aatish-nafas,1
حقیقتِ جاں کاہیِ مرض,;haqiiqat-e jaa;n-kaahii-e mara.z,1
عقدِ گردنِ خوباں,((aqd-e gardan-e ;xuubaa;n,1
باور,baavar,1
بودِ چراغِ کشتہ,buud-e chiraa;g-e kushtah,1
ستموجورِ نا خدا,sitam-o-jor-e naa-;xudaa,1
شبہاے ہجراں,shab'haa-e hijraa;n,1
مےونغمہ,mai-o-na;gmah,1
مثلِ نقشِ مدّعاے غیر,mi;sl-e naqsh-e mudda((aa-e ;gair,1
محرومیِ قسمت,ma;hruumii-e qismat,1
تشنہِ خوں,tishnah-e ;xuu;n,1
تہمتیں,tuhmate;n,1
داغِ پلنگ,daa;g-e palang,1
بتِ پیغارہ جو,but-e pai;gaarah-juu,1
رگِ سنگ,rag-e sang,1
رعنائیِ خیال,ra((naa))ii-e ;xayaal,1
داغِ عشق,daa;g-e ((ishq,1
سروِ چراغاں,sarv-e chiraa;gaa;n,1
جنوں علامت,junuu;n-((alaamat,1
ہنگامِ بے خودی,hangaam-e be-;xvudii,1
بے قراری,be-qaraarii,1
فسانہ خوانیِ شمع,fasaanah-;xvaanii-e sham((a,1
نیم غمزہ,niim-;gamzah,1
سیرِ عدم,sair-e ((adam,1
یقینِ اجابت,yaqiin-e ijaabat,1
مثلِ دود,mi;sl-e duud,1
وفادار,vafaadaar,1
تشنہ لب,tishnah-lab,1
لڑکوں,la;rko;n,1
ماندگی,maa;ndagii,1
خیمے,;xeme,1
مغفرت,ma;gfarat,1
جزوِ اعظم,juzv-e a((:zam,1
گلیوں,galyo;n,1
مہربانیہاے دشمن,mihrbaaniihaa-e dushman,1
ابرِ بہار,abr-e bahaar,1
خونِ خلق,;xuun-e ;xalq,1
تونبے,tuu;nbe,1
درویش,darvesh,1
رقصِ شرر,raq.s-e sharar,1
جھکنے,jhukne,1
فرداودی,fardaa-o-dii,1
بگڑتا,biga;rtaa,1
آبوہواے زندگی,aab-o-havaa-e zindagii,1
اعتبارِ نغمہ,i((tibaar-e na;gmah,1
سمجھونگا,samjhuu;ngaa,1
چلی,chalii,1
تندیِ صہبا,tundii-e .sahbaa,1
رہنِ عشقونا گزیرِ الفتِ ہستی,rahn-e ((ishq-o-naa-guziir-e ulfat-e hastii,1
بنایا,banaayaa,1
نگاہِ عجز,nigaah-e ((ajz,1
کوند,ko;nd,1
فروغِ طالعِ خاشاک,furo;g-e :taala((-e ;xaashaak,1
سامان,saamaan,1
صلح,.sul;h,1
لحظہ,la;h:zah,1
اداے ناز,adaa-e naaz,1
گرمِ فریاد,garm-e faryaad,1
نشّہِ رنگ,nashshah-e rang,1
خارِ کسوتِ فانوس,;xaar-e kisvat-e faanuus,1
تاخیر,taa;xiir,1
جنونِ ساختہوفصلِ گل,junuun-e saa;xtah-o-fa.sl-e gul,1
ذوقِ ستم,;zauq-e sitam,1
دورِ جام,daur-e jaam,1
بک,bak,1
مصوّری,mu.savvarii,1
پیالہ,piyaalah,1
زلفِ مشکیں,zulf-e mushkii;n,1
کٹتی,ka;ttii,1
ارزانی,arzaanii,1
بے مے,be-mai,1
گالیوں,gaaliyo;n,1
تمہید,tamhiid,1
حسرتِ تعمیر,;hasrat-e ta((miir,1
سطوتِ قاتل,sa:tvat-e qaatil,1
شرحِ ہنگامہِ ہستی,shar;h-e hangaamah-e hastii,1
داغِ حسرتِ ہستی,daa;g-e ;hasrat-e hastii,1
صرفِ وفا,.sarf-e vafaa,1
نذرِ دل فریبیِ عنواں,na;zr-e dil-farebii-e ((unvaa;n,1
دانہ,daanah,1
سر تا سرِ خاک,sar-taa-sar-e ;xaak,1
جاں فزا,jaa;n-fizaa,1
بیقراری,beqaraarii,1
دلیلِ سحر,daliil-e sa;har,1
بیٹھ,bai;th,1
سونپی,sau;npii,1
اندازہِ ہمّت,andaazah-e himmat,1
شکایتِ رنجِ گراں نشیں,shikaayat-e ranj-e giraa;n-nishii;n,1
لالے,laale,1
سمائی,samaa))ii,1
اصلِ ایماں,a.sl-e iimaa;n,1
نگاہِ بے حجابِ ناز,nigaah-e be-;hijaab-e naaz,1
عیادت,((iyaadat,1
گونہ,guunah,1
لافِ تمکیں,laaf-e tamkii;n,1
